x0,x1,x2,x3,x4
1.155793506082849901e-03,3.981204048883870382e-03,2.082243877983419936e-02,9.336725472032559869e-01,4.240727325419429983e-01
3.887385613884309851e-03,8.021638752260480459e-04,2.264978198173779947e-02,1.327444340814369905e+00,5.106673382944429962e-01
1.022259190531449964e-03,3.164577954593229998e-03,1.752167124585040162e-02,3.317055430499600277e-01,5.888826766207350127e-01
3.041114241005849969e-03,3.554131738781459923e-03,1.706658555253339968e-02,6.792543250489979645e-01,9.984245510029140513e-01
2.270695756030039879e-03,3.936759298270449750e-03,2.936112699663729828e-02,2.942398126667830072e-01,4.389232870191339675e-02
2.882122231642479920e-03,2.577695612400890054e-03,3.908796319390409925e-03,1.832711304608969916e-01,4.675164087847810124e-01
2.052137068481179813e-03,8.687811657437120513e-04,2.817507760311099840e-02,4.629377207346260098e-02,6.798732655043709938e-01
1.143095098185350047e-03,1.566279491080669901e-03,1.067727508090880045e-02,1.435532502243300090e+00,6.892508191093800196e-01
1.642164181092749947e-03,2.718719534590719866e-03,3.518046045703810028e-03,1.454488650105199898e+00,9.285881787275429566e-01
2.125332745709219810e-03,2.259121297107540179e-03,2.918697491022989934e-02,1.459434829914940002e+00,1.420846920236950028e-01
1.116286335383310071e-03,1.654423998351909958e-03,5.408909289437349895e-03,7.325824743557020069e-01,7.906173593949059608e-01
3.952635147093330054e-03,1.625228238807180023e-03,4.379240171382439879e-03,8.449097015816949829e-01,1.116435889971909984e-01
1.303960137487849939e-03,3.489089443168019982e-03,4.720479922830129668e-03,7.027738859876990311e-03,1.132922533315140062e-01
2.163442428015640087e-03,2.346750573933009936e-03,5.198879826486810414e-03,1.472773165602119905e+00,7.894083894114009570e-02
3.962274174636929922e-03,3.925942486110380221e-03,1.405117203613489955e-02,2.499054702218860002e-01,4.347770530257840105e-01
1.932438106443970039e-03,5.254199555793310009e-04,6.668846658888740418e-03,2.913281808402389816e-01,9.329966715311169834e-01
2.248555683219570066e-03,2.001150531057619905e-03,2.970956382639080087e-02,8.140915448932209975e-01,6.589471605762370343e-01
3.030645319561240097e-03,2.333094868735059984e-03,2.571046520773090024e-02,7.462534732231869417e-02,9.895703416536559827e-01
2.817737024552189988e-03,5.450866922632560153e-04,1.161266401370380022e-02,6.536219609122490004e-01,5.942450171287639860e-01
3.067340881336009812e-03,2.300448185871360046e-03,9.231748715285450352e-03,1.477152206530329970e+00,9.570161233025139547e-01
1.437832438825160019e-03,2.207300749563260132e-03,2.257421928102760003e-02,6.145742603181859887e-02,9.538375050362669638e-01
2.209418261154319843e-03,5.798571595164249458e-04,1.684716165047769887e-02,1.398147919826209895e+00,7.425229097530250399e-02
3.547204117991959935e-03,8.541055529353910186e-04,2.849049567351700021e-02,4.075754903921620098e-01,1.244427318684760038e-02
3.565207026208520088e-03,2.852977591540079971e-03,2.057645073975879896e-02,1.492630363355510026e+00,8.468319893837909784e-02
1.139452502111440099e-03,2.016786191042049814e-03,2.944753404636149888e-02,5.958983770305059657e-01,2.422436150454450043e-01
3.957025788965639647e-03,2.678497646404660003e-03,2.404263771078149828e-02,7.617950266026890516e-01,5.780605720474849551e-01
3.299622505458539926e-03,3.581437873876069846e-03,1.441117612722029977e-02,7.203834354946160312e-01,2.992108537582680028e-03
1.015604983116030020e-03,3.296499052865079979e-03,1.337534867551459956e-02,1.034786980645499899e+00,9.725552492963619455e-01
3.785118807485559830e-03,6.413706778740739783e-04,1.342502167867289965e-02,1.054513175447940009e-02,7.896612958321349574e-01
2.153319294529269790e-03,2.874553804940190201e-03,2.922578092311459846e-02,3.036436785059050056e-02,4.011617922051810003e-01
1.098699263094920055e-03,9.840248591115230339e-04,1.626871089171990151e-02,8.122254985822360274e-01,3.660397627835629830e-01
1.051958587850679999e-03,2.976009374602810089e-03,1.576282497331729995e-02,1.338909117514500036e+00,1.308654732629659957e-02
3.604501367627879933e-03,7.186163621372540413e-04,2.878753272944779840e-02,1.455056875934130023e+00,5.539577550743710055e-02
2.414374031530230197e-03,3.516150075648790188e-03,2.954023567655819985e-02,7.741636729716560028e-01,9.928208773699590539e-01
2.748703639928479908e-03,2.187672647361639869e-03,4.095521827308000289e-03,9.933105541546829453e-01,5.385856632413339451e-01
2.189462765075029897e-03,1.695989452355660052e-03,1.447271009978350065e-02,4.266437030432280314e-02,4.734538305930329760e-01
1.158370067206209927e-03,3.972228050783390037e-03,5.525761828450490194e-03,7.624500360757809903e-01,2.776865647060329789e-01
3.743582062306349822e-03,2.963837872250350055e-03,9.014772855737479898e-03,4.350778979086319942e-02,9.133099772706629871e-01
3.519196528380739812e-03,5.118066059901610039e-04,2.932480154872780034e-02,8.979628137572439606e-01,9.092222334330439804e-01
2.081368689436000150e-03,6.372944231997240173e-04,2.160864028971460141e-02,1.418715529071050030e+00,6.469772415785119968e-01
3.660185443579220058e-03,6.023724824377569512e-04,8.153740989802869474e-03,1.445513948654870040e+00,7.233731543871110281e-01
3.341501774183470129e-03,3.895345764348749802e-03,2.017661705978000125e-02,1.371555727771829991e+00,5.972546881146260089e-01
2.503184348592999830e-03,1.845285981324039934e-03,1.597361485461869929e-02,5.781569472405829746e-01,9.900871117236089702e-01
3.810613135883350166e-03,2.622566041535350032e-03,2.551316856885330053e-02,5.849440014269199906e-02,4.656534636672590016e-02
1.983169827540409800e-03,1.531455481284410038e-03,4.799562710833040272e-03,5.149013195685110400e-01,3.950421520834789674e-02
2.419769754605599794e-03,3.824518782189810159e-03,1.743814250955379869e-02,5.355966011288110229e-01,4.891957464010919798e-01
1.257145701285449944e-03,2.557175080185520189e-03,2.921049672875879882e-02,1.450471363832360083e+00,7.253915271013979815e-01
2.872063472507290025e-03,1.850583814383249901e-03,2.129694512870700107e-02,8.883552571105539641e-01,2.565228050497829759e-01
3.960457099841440363e-03,7.779208328273379963e-04,8.230895201783629961e-03,8.300443612143859617e-02,2.060320353282150130e-01
3.721445379652319873e-03,3.856438734477390159e-03,5.683705700858500409e-03,9.251167105394419998e-01,8.098601438223850257e-01
1.638978856860890104e-03,3.939153771815120421e-03,2.940115248520490041e-02,1.049191213979969950e+00,8.034650700865310358e-02
1.674419924475489992e-03,5.051394623253730159e-04,2.636274803819579904e-02,9.723253089899659696e-02,8.781279812427239539e-02
2.019388088036100110e-03,7.122681750071930412e-04,5.053409428032109782e-03,1.204724311583329932e+00,9.823585633388719485e-01
3.732728408879829995e-03,3.313393232535800058e-03,4.118575593205629770e-03,1.374998241099989915e+00,1.418568184475879901e-01
1.068221308265580004e-03,5.026164161972700075e-04,3.495625007363970145e-03,1.481204284253180070e+00,2.899574750969189929e-01
1.749374468060210103e-03,3.357472302643230155e-03,4.732520878182959988e-03,2.079030478654889935e-01,8.795382233855779663e-01
3.876402850668639842e-03,3.942588358292359665e-03,2.481653293655180018e-02,6.952187913504899452e-02,8.534646414821039917e-01
1.027224819699539991e-03,2.877272917559369793e-03,1.757444934237449921e-02,1.773499346243919972e-01,6.385299224406479346e-02
3.883535938058979911e-03,2.237419321371589970e-03,2.423794130275349831e-02,1.337839454204660106e+00,9.756871955732350221e-01
1.187756203820000038e-03,8.497383344823030218e-04,2.675928170602469985e-02,6.553571392373419569e-01,9.189901236391160300e-01
1.226783755319430002e-03,8.388124584839679997e-04,2.906875653956480024e-02,1.325043895251120096e+00,4.248042178177269951e-02
3.968324278380949872e-03,1.305295454747279916e-03,3.374426004260309801e-03,6.250495715987639533e-01,8.718352828184140479e-01
1.136976294045339989e-03,3.996968044827929611e-03,2.811140070348929973e-02,1.145987358716080012e-01,8.512615918137600435e-01
3.909207615647229857e-03,5.221641108507760242e-04,1.083808775844750071e-02,1.466067345325370086e+00,2.291737875319090068e-02
3.932591083954790206e-03,3.894801349774580212e-03,2.974970741370040056e-02,9.424863847622180213e-01,8.798184233251959974e-03
3.499848086694019866e-03,3.201660251721969927e-03,4.019350042639069885e-03,1.015033752109159998e-01,1.749410770856779998e-02
1.046038350020300073e-03,8.158395724588770204e-04,4.142647467548259826e-03,3.764492249640170179e-02,5.182212760481049729e-01
3.728951734211300145e-03,9.271799709727059731e-04,2.844010854574939920e-02,8.469372998282780063e-02,5.646327893093689987e-01
1.779627154140029938e-03,3.259382823668189981e-03,1.162220630303680002e-02,1.441600621175489927e+00,5.288578960867600376e-01
